Round,Bidder,PEA,Category,BidType,Quantity,Price,Switch To Category,PrevProcessedDemand,CurrentProcessedDemand,PostedPrice,ClockPrice,ExcessDemand,FinalPrice,FinalClockPrice,FinalExcessDemand,Budget,TotalExposure
96,1,PEA274,C1-R,Simple,1,508000,,0,0,508000,508000,0,508000,559000,4,1421943268,688008000,555188
96,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688008000,10875919
96,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787650000,952690
96,2,PEA274,C1-R,Simple,1,508000,,1,1,508000,508000,0,508000,559000,4,800121079,787650000,538217
96,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327815000,25334481
96,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327815000,915167
96,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327815000,944513
96,3,PEA119,C1,Simple,1,1788000,,0,1,1625000,1788000,0,1625000,1788000,1,413758664,327815000,2263057
96,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327815000,574472
96,3,PEA274,C1-R,Simple,1,508000,,0,1,508000,508000,0,508000,559000,4,413758664,327815000,527763
96,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
96,4,PEA274,C1-R,Simple,1,508000,,0,0,508000,508000,0,508000,559000,4,1683492671,627018000,531757
96,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
96,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
96,11,PEA274,C1-R,Simple,1,508000,,0,1,508000,508000,0,508000,559000,4,87054073,37376000,524185
97,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745589000,152577443
97,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745589000,876798
97,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745589000,958661
97,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745589000,11065760
97,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688008000,388030466
97,1,PEA119,C1,Simple,1,1788000,,1,1,1625000,1788000,0,1625000,1788000,1,1421943268,688008000,2098880
97,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688008000,10875919
97,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787650000,952690
97,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327815000,25334481
97,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327815000,915167
97,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327815000,944513
97,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327815000,574472
97,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
97,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
97,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
97,9,PEA119,C1,Simple,1,1788000,,0,1,1625000,1788000,0,1625000,1788000,1,206966862,187268000,2081056
98,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,743964000,152577443
98,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,743964000,876798
98,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,743964000,958661
98,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,743964000,11065760
98,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688008000,388030466
98,1,PEA119,C1,Simple,1,1788000,,1,1,1625000,1788000,0,1625000,1788000,1,1421943268,688008000,2098880
98,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688008000,10875919
98,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787650000,952690
98,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327815000,25334481
98,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327815000,915167
98,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327815000,944513
98,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327815000,574472
98,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
98,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
98,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
98,13,PEA119,C1,Simple,1,1788000,,0,1,1625000,1788000,0,1625000,1788000,1,19104562,12336000,2080954
99,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745589000,152577443
99,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745589000,876798
99,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745589000,958661
99,0,PEA119,C1,Simple,1,1788000,,0,1,1625000,1788000,0,1625000,1788000,1,2062749717,745589000,2227134
99,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745589000,11065760
99,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688008000,388030466
99,1,PEA119,C1,Simple,1,1788000,,1,1,1625000,1788000,0,1625000,1788000,1,1421943268,688008000,2098880
99,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688008000,10875919
99,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787650000,952690
99,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327815000,25334481
99,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327815000,915167
99,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327815000,944513
99,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327815000,574472
99,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
99,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
99,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
100,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745589000,152577443
100,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745589000,876798
100,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745589000,958661
100,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745589000,11065760
100,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688008000,388030466
100,1,PEA119,C1,Simple,1,1788000,,1,1,1625000,1788000,0,1625000,1788000,1,1421943268,688008000,2098880
100,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688008000,10875919
100,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787650000,952690
100,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327815000,25334481
100,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327815000,915167
100,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327815000,944513
100,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327815000,574472
100,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
100,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
100,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
100,10,PEA119,C1,Simple,1,1788000,,0,1,1625000,1788000,0,1625000,1788000,1,29081694,21140000,2221823
101,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745752000,152577443
101,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745752000,876798
101,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745752000,958661
101,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745752000,11065760
101,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688171000,388030466
101,1,PEA119,C1,Simple,1,1788000,,1,1,1788000,1788000,0,1788000,1967000,1,1421943268,688171000,2098880
101,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688171000,10875919
101,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787650000,952690
101,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327978000,25334481
101,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327978000,915167
101,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327978000,944513
101,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327978000,574472
101,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
101,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
101,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
101,15,PEA119,C1,Simple,1,1788000,,0,1,1788000,1788000,0,1788000,1967000,1,73651420,47606000,2078402
102,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745752000,152577443
102,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745752000,876798
102,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745752000,958661
102,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745752000,11065760
102,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688171000,388030466
102,1,PEA119,C1-R,Simple,1,1788000,,1,1,1625000,1788000,0,1625000,1788000,1,1421943268,688171000,2098880
102,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688171000,10875919
102,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787650000,952690
102,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327978000,25334481
102,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327978000,915167
102,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327978000,944513
102,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327978000,574472
102,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
102,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
102,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
102,7,PEA119,C1-R,Simple,1,1788000,,0,1,1625000,1788000,0,1625000,1788000,1,104519669,95979000,2222752
103,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745752000,152577443
103,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745752000,876798
103,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745752000,958661
103,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745752000,11065760
103,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688171000,388030466
103,1,PEA119,C1-R,Simple,1,1788000,,1,1,1625000,1788000,0,1625000,1788000,1,1421943268,688171000,2098880
103,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688171000,10875919
103,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,786025000,952690
103,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327978000,25334481
103,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327978000,915167
103,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327978000,944513
103,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327978000,574472
103,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
103,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
103,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
103,19,PEA119,C1-R,Simple,1,1788000,,0,1,1625000,1788000,0,1625000,1788000,1,95661887,71568000,2144068
104,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745752000,152577443
104,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745752000,876798
104,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745752000,958661
104,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745752000,11065760
104,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688334000,388030466
104,1,PEA119,C1-R,Simple,1,1788000,,1,1,1788000,1788000,0,1788000,1967000,1,1421943268,688334000,2098880
104,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688334000,10875919
104,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787813000,952690
104,2,PEA119,C1-R,Simple,1,1788000,,0,1,1788000,1788000,0,1788000,1967000,1,800121079,787813000,2125731
104,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327978000,25334481
104,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327978000,915167
104,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327978000,944513
104,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327978000,574472
104,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
104,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
104,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
105,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,743964000,152577443
105,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,743964000,876798
105,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,743964000,958661
105,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,743964000,11065760
105,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688334000,388030466
105,1,PEA119,C1,Simple,1,1967000,,1,1,1788000,1967000,0,1788000,1967000,1,1421943268,688334000,2098880
105,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688334000,10875919
105,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787813000,952690
105,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327978000,25334481
105,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327978000,915167
105,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327978000,944513
105,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327978000,574472
105,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
105,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
105,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
105,7,PEA119,C1,Simple,1,1967000,,0,1,1788000,1967000,0,1788000,1967000,1,104519669,96142000,2222752
106,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745752000,152577443
106,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745752000,876798
106,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745752000,958661
106,0,PEA119,C1,Simple,1,1967000,,0,1,1788000,1967000,0,1788000,1967000,1,2062749717,745752000,2227134
106,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745752000,11065760
106,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688334000,388030466
106,1,PEA119,C1,Simple,1,1967000,,1,1,1788000,1967000,0,1788000,1967000,1,1421943268,688334000,2098880
106,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688334000,10875919
106,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787813000,952690
106,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327978000,25334481
106,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327978000,915167
106,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327978000,944513
106,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327978000,574472
106,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
106,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
106,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
107,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745752000,152577443
107,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745752000,876798
107,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745752000,958661
107,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745752000,11065760
107,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688334000,388030466
107,1,PEA119,C1,Simple,1,1967000,,1,1,1788000,1967000,0,1788000,1967000,1,1421943268,688334000,2098880
107,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688334000,10875919
107,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787813000,952690
107,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,327978000,25334481
107,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,327978000,915167
107,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,327978000,944513
107,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,327978000,574472
107,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,627018000,394934738
107,5,PEA190,C1-R,Simple,1,722000,,1,1,656000,722000,0,656000,722000,0,1025889072,776643000,992077
107,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,776643000,325893
107,15,PEA119,C1,Simple,1,1967000,,0,1,1788000,1967000,0,1788000,1967000,1,73651420,47606000,2078402
108,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,0,2062749717,745752000,152577443
108,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,745752000,876798
108,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,745752000,958661
108,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,745752000,11065760
108,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,688334000,388030466
108,1,PEA119,C1,Simple,1,1967000,,1,1,1788000,1967000,0,1788000,1967000,1,1421943268,688334000,2098880
108,1,PEA034,C1,Simple,1,10852000,,2,2,9865000,10852000,0,9865000,10852000,0,1421943268,688334000,10875919
108,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,787813000,952690
